food_name,food_type,category,protein_g,carbs_g,fat_g,fiber_g,calories_kcal,vitamins,minerals,vaat_suitable,pit_suitable,cough_suitable,vaat_rating,pit_rating,cough_rating,health_tags,body_type,suitability_label,recommendation,suitability_reason
Coconut Milk,Vegan,Dairy Alt,2.32,2.33,20.59,2.18,203.2,B12,"Mn,Cu",Yes,No,No,4,2,2,"Rich,Warming",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Garlic,Veg,Spices,6.19,34.72,0.49,2.1,149.7,"B6,C","Mn,Ca,Se",Yes,No,No,5,2,2,"Antibacterial,Immunity",Cough (Kapha),not_suitable,No,Sweet and cold nature aggravates Kapha's already heavy and damp qualities.
Sunflower Seeds,Veg,Nuts & Seeds,21.64,19.28,49.27,8.93,609.8,"E,B1","Se,Mg",Yes,Yes,No,4,4,2,Vitamin E Rich,Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Lamb,Non-Veg,Red Meat,26.49,0.0,7.19,0.0,256.1,"B12,B3","Fe,Zn",Yes,No,No,4,2,2,Iron Rich,Pit,not_suitable,No,Excessive sweetness combined with heaviness disturbs Pitta.
Rajma,Veg,Legumes,8.6,22.34,0.49,6.44,127.1,"B9,B1,B6","Fe,K,Mg",No,Yes,No,2,4,2,Protein Rich,Cough (Kapha),not_suitable,No,Difficult to digest – adds to Kapha's naturally slow digestion.
Sardines,Non-Veg,Fish,24.94,0.0,11.6,0.0,212.0,"B12,D","Ca,P",Yes,Yes,No,4,4,2,"Calcium Rich,Omega-3",Cough (Kapha),not_suitable,No,Heavy and oily properties increase Kapha – leads to weight gain and congestion.
Jackfruit (raw),Vegan,Fruits,1.73,23.11,0.31,1.51,92.8,"C,B6","K,Mg",Yes,No,No,4,2,2,Meat Substitute,Pit,not_suitable,No,Fermented or sour – worsens acid and inflammation in Pitta types.
Salmon,Non-Veg,Fish,19.8,0.0,12.9,0.0,216.3,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Omega-3,Heart Health",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Blueberries,Vegan,Fruits,0.72,14.12,0.3,2.5,55.3,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Sunflower Seeds,Veg,Nuts & Seeds,19.9,19.86,49.72,8.84,609.1,"E,B1","Se,Mg",Yes,Yes,No,4,4,2,Vitamin E Rich,Cough (Kapha),not_suitable,No,Sweet and cold nature aggravates Kapha's already heavy and damp qualities.
Duck,Non-Veg,Poultry,19.89,0.0,28.13,0.0,352.3,"B3,B6,B12","Fe,Zn",No,No,No,2,2,2,"Rich,Fatty",Pit,not_suitable,No,"Hot, sour, or spicy qualities significantly aggravate Pitta dosha."
Avocado,Vegan,Fruits,2.01,8.09,14.61,6.37,158.1,"K,E,C","K,Mg",Yes,Yes,Yes,4,4,4,"Healthy Fat,Omega-9",Cough (Kapha),suitable,Yes,Low in fat and calories – supports Kapha's tendency toward weight gain.
Chickpeas,Veg,Legumes,8.83,26.8,2.73,7.38,168.5,"B9,B6","Fe,Mg,Zn",No,Yes,Yes,2,4,4,"High Fiber,Protein",Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Beetroot,Veg,Vegetables,1.53,9.41,0.2,2.8,42.5,"B9,C,B6","Fe,K,Mn",Yes,No,Yes,4,2,4,Blood Purifier,Cough (Kapha),suitable,Yes,Stimulates metabolism and helps reduce Kapha-related congestion.
Walnuts,Veg,Nuts & Seeds,15.47,14.11,65.24,7.03,622.6,"E,B6,B9","Mn,Cu",Yes,No,No,4,2,2,"Omega-3,Brain Health",Pit,not_suitable,No,Heating properties increase internal heat – avoid when Pitta is elevated.
Basmati Rice,Veg,Grains,2.65,45.66,0.3,0.39,197.5,"B1,B3","Mg,P",Yes,Yes,No,5,4,2,"Light,Easily Digestible",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Apple,Veg,Fruits,0.3,14.24,0.2,2.3,53.8,"C,B6","K,Ca",Yes,Yes,Yes,5,4,4,"Fiber Rich,Antioxidant",Cough (Kapha),suitable,Yes,Warming spices help counter Kapha's cold and sluggish tendencies.
Methi/Fenugreek,Veg,Leafy Greens,4.25,6.04,0.88,2.82,47.4,"A,C,B9","Fe,Ca,K",Yes,No,Yes,4,2,4,Blood Sugar Control,Cough (Kapha),suitable,Yes,"Light, dry, and pungent qualities balance Kapha's heavy and moist nature."
Mustard Oil,Veg,Oils,0.0,0.0,96.08,0.0,930.7,E,,Yes,No,No,4,2,2,"Warming,Pungent",Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Blueberries,Vegan,Fruits,0.67,14.24,0.3,2.36,58.0,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Vaat,suitable,Yes,Easy to digest and warming – ideal for Vaat types.
Amaranth Leaves,Veg,Leafy Greens,2.5,3.81,0.49,1.96,23.8,"A,C,K","Ca,Fe",Yes,Yes,Yes,4,4,4,"Alkaline,Nutritious",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Chicken Thigh,Non-Veg,Poultry,25.61,0.0,5.66,0.0,214.0,"B3,B6,B12","Se,P",Yes,No,No,4,2,2,"Juicy,Protein Rich",Pit,not_suitable,No,Excessive sweetness combined with heaviness disturbs Pitta.
Bitter Gourd,Veg,Vegetables,1.02,4.16,0.19,2.78,16.2,"C,B9","Fe,K",No,Yes,Yes,2,5,4,Diabetes Control,Cough (Kapha),suitable,Yes,Stimulates metabolism and helps reduce Kapha-related congestion.
Mango,Veg,Fruits,0.82,13.8,0.41,1.54,59.7,"A,C,B6","K,Mg",Yes,No,No,4,2,2,Vitamin A Rich,Pit,not_suitable,No,Heating properties increase internal heat – avoid when Pitta is elevated.
Guava,Veg,Fruits,2.58,14.14,1.03,5.54,64.9,"C,B9,A","K,Ca",Yes,Yes,Yes,4,4,4,"Vitamin C Rich,Fiber",Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Drumstick Leaves,Veg,Leafy Greens,9.58,7.94,1.37,2.08,93.0,"A,C,B9","Ca,K,Fe",Yes,Yes,Yes,4,4,4,"Superfood,High Ca",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Cashews,Veg,Nuts & Seeds,18.75,28.84,42.73,3.42,551.7,"B1,B6","Cu,Mg",No,No,No,2,2,2,"Heavy,Rich",Cough (Kapha),not_suitable,No,Promotes mucus formation – avoid during Kapha imbalance.
Guava,Veg,Fruits,2.5,14.23,1.04,5.46,67.4,"C,B9,A","K,Ca",Yes,Yes,Yes,4,4,4,"Vitamin C Rich,Fiber",Vaat,suitable,Yes,Provides stability and lubrication needed for Vaat balance.
Spirulina,Vegan,Supplements,54.98,7.92,8.09,1.04,297.1,"B12,B1","Fe,Mg",Yes,Yes,Yes,4,4,4,"Superfood,Iron Rich",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Mutton (Goat),Non-Veg,Red Meat,26.0,0.0,2.87,0.0,126.4,"B12,B3","Fe,Zn",Yes,No,No,4,2,2,"Iron Rich,Warming",Vaat,suitable,Yes,"Naturally sweet and moist, counteracts Vaat's dryness."
Almonds,Veg,Nuts & Seeds,21.33,21.24,47.12,12.31,593.6,"E,B2","Mg,Ca,Fe",Yes,Yes,No,5,4,2,"Brain Food,Vitamin E",Cough (Kapha),not_suitable,No,Difficult to digest – adds to Kapha's naturally slow digestion.
Ginger,Veg,Spices,1.78,16.95,0.77,1.98,78.2,"B6,C","Mg,K",Yes,No,Yes,5,2,4,"Digestive,Anti-Nausea",Cough (Kapha),suitable,Yes,Warming spices help counter Kapha's cold and sluggish tendencies.
Urad Dal,Veg,Legumes,8.79,20.32,0.89,3.16,128.9,"B9,B1","Fe,K",Yes,No,No,4,2,2,"Heavy,Strengthening",Pit,not_suitable,No,"Hot, sour, or spicy qualities significantly aggravate Pitta dosha."
Watermelon,Veg,Fruits,0.57,8.34,0.19,0.41,31.4,"A,C,B6","K,Mg",No,Yes,No,2,5,2,"Cooling,Hydrating",Vaat,not_suitable,No,Astringent taste aggravates Vaat – consume rarely if at all.
Coconut Oil,Veg,Oils,0.0,0.0,102.26,0.0,860.6,E,,Yes,Yes,No,5,4,2,"MCT,Antimicrobial",Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Bottle Gourd,Veg,Vegetables,0.62,3.84,0.1,1.25,13.7,"C,B9","K,Ca",Yes,Yes,Yes,5,5,5,"Cooling,Easy Digest",Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Mustard Oil,Veg,Oils,0.0,0.0,98.18,0.0,917.6,E,,Yes,No,No,4,2,2,"Warming,Pungent",Pit,not_suitable,No,Excessive sweetness combined with heaviness disturbs Pitta.
Watermelon,Veg,Fruits,0.61,7.86,0.21,0.39,28.5,"A,C,B6","K,Mg",No,Yes,No,2,5,2,"Cooling,Hydrating",Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Sardines,Non-Veg,Fish,23.92,0.0,12.05,0.0,209.3,"B12,D","Ca,P",Yes,Yes,No,4,4,2,"Calcium Rich,Omega-3",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Sweet Potato,Veg,Vegetables,1.59,20.86,0.1,3.13,86.5,"A,B6,C","K,Mn",Yes,No,Yes,5,2,4,"Energy,Beta-Carotene",Pit,not_suitable,No,"Hot, sour, or spicy qualities significantly aggravate Pitta dosha."
Sooji/Semolina,Veg,Grains,3.51,25.77,0.48,0.29,133.6,"B1,B3","Fe,Mg",Yes,Yes,No,4,3,2,Light,Cough (Kapha),not_suitable,No,Heavy and oily properties increase Kapha – leads to weight gain and congestion.
Acai Berry,Vegan,Fruits,1.96,5.86,11.8,1.93,135.2,"A,C","K,Ca",Yes,Yes,Yes,4,4,4,"Superfood,Antioxidant",Cough (Kapha),suitable,Yes,Warming spices help counter Kapha's cold and sluggish tendencies.
Masoor Dal,Veg,Legumes,8.78,19.18,0.38,4.18,115.0,"B9,B1,B6","Fe,K,Mg",Yes,Yes,Yes,4,4,4,"Protein Rich,Light",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Chana Dal,Veg,Legumes,8.96,28.09,1.67,4.6,159.2,"B9,B1","Fe,Mg",No,Yes,Yes,2,4,4,Fiber Rich,Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Salmon,Non-Veg,Fish,20.39,0.0,12.87,0.0,199.8,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Omega-3,Heart Health",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Almond Milk,Vegan,Dairy Alt,0.39,3.3,1.15,0.52,17.7,"E,D",Ca,Yes,Yes,Yes,5,4,4,"Light,Dairy Free",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Green Moong Sprouts,Veg,Legumes,2.98,6.08,0.21,1.76,30.7,"C,B9","Fe,K",Yes,Yes,Yes,5,5,5,"Live Food,Enzyme Rich",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Chana Dal,Veg,Legumes,8.71,27.06,1.59,4.81,167.8,"B9,B1","Fe,Mg",No,Yes,Yes,2,4,4,Fiber Rich,Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Jackfruit (raw),Vegan,Fruits,1.64,24.09,0.29,1.49,94.4,"C,B6","K,Mg",Yes,No,No,4,2,2,Meat Substitute,Pit,not_suitable,No,Fermented or sour – worsens acid and inflammation in Pitta types.
Mutton (Goat),Non-Veg,Red Meat,26.09,0.0,2.85,0.0,125.5,"B12,B3","Fe,Zn",Yes,No,No,4,2,2,"Iron Rich,Warming",Pit,not_suitable,No,Heating properties increase internal heat – avoid when Pitta is elevated.
Prawn/Shrimp,Non-Veg,Seafood,24.98,0.2,0.31,0.0,103.2,"B12,D,B3","Se,P",No,Yes,No,2,4,2,"Low Fat,High Protein",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Pomegranate,Veg,Fruits,1.7,19.34,1.14,3.84,84.2,"C,B9,K","K,Ca",Yes,Yes,Yes,4,4,4,"Antioxidant,Heart Health",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Zucchini,Veg,Vegetables,1.16,3.12,0.3,1.04,16.9,"C,B6","K,Mg",Yes,Yes,Yes,4,5,4,"Light,Cooling",Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Blueberries,Vegan,Fruits,0.67,14.15,0.29,2.45,59.0,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Cough (Kapha),suitable,Yes,Low in fat and calories – supports Kapha's tendency toward weight gain.
Almond Milk,Vegan,Dairy Alt,0.42,3.56,1.14,0.49,17.4,"E,D",Ca,Yes,Yes,Yes,5,4,4,"Light,Dairy Free",Cough (Kapha),suitable,Yes,Warming spices help counter Kapha's cold and sluggish tendencies.
Quinoa,Veg,Grains,4.61,19.82,1.82,2.8,121.5,"B1,B2,B9","Mg,Fe,Zn",Yes,Yes,Yes,5,4,4,"Complete Protein,Gluten Free",Pit,suitable,Yes,Cool and sweet properties effectively pacify excess Pit (Pitta) heat.
Amla,Veg,Fruits,0.88,14.37,0.6,4.31,42.2,"C,B5","Ca,Fe",Yes,Yes,Yes,5,4,5,"Vitamin C Powerhouse,Tri-doshic",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Avocado,Vegan,Fruits,1.92,8.13,13.99,6.83,155.0,"K,E,C","K,Mg",Yes,Yes,Yes,4,4,4,"Healthy Fat,Omega-9",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Papaya,Veg,Fruits,0.51,9.66,0.3,1.87,42.7,"A,C,B9","K,Mg",Yes,Yes,Yes,5,4,4,"Digestive,Anti-Inflammatory",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Jowar Roti,Veg,Grains,1.83,18.33,0.92,0.88,91.1,"B3,B1","Fe,Ca",Yes,Yes,Yes,4,4,5,"Gluten Free,High Fiber",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Pumpkin Seeds,Veg,Nuts & Seeds,30.61,10.93,49.25,5.83,531.7,"B9,B1","Zn,Mg",Yes,Yes,Yes,4,4,4,"Zinc Rich,Prostate Health",Cough (Kapha),suitable,Yes,"Light, dry, and pungent qualities balance Kapha's heavy and moist nature."
Curd/Yogurt,Veg,Dairy,3.54,5.01,3.25,0.0,57.3,"B12,B2,D","Ca,K",No,No,No,2,2,2,"Probiotic,Fermented",Vaat,not_suitable,No,Astringent taste aggravates Vaat – consume rarely if at all.
Tofu,Vegan,Legumes,7.76,1.84,4.74,0.29,76.4,"B1,Ca","Ca,Mg",Yes,Yes,No,4,4,2,Plant Protein,Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Amaranth Leaves,Veg,Leafy Greens,2.39,3.86,0.52,2.02,22.2,"A,C,K","Ca,Fe",Yes,Yes,Yes,4,4,4,"Alkaline,Nutritious",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Masoor Dal,Veg,Legumes,9.03,20.73,0.4,4.06,112.4,"B9,B1,B6","Fe,K,Mg",Yes,Yes,Yes,4,4,4,"Protein Rich,Light",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Blueberries,Vegan,Fruits,0.73,14.92,0.31,2.35,58.8,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Ragi,Veg,Grains,1.7,22.46,0.49,1.01,95.7,"B1,B2","Ca,Fe",Yes,Yes,Yes,4,4,4,"Calcium Rich,Gluten Free",Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Avocado,Vegan,Fruits,2.07,8.88,14.71,6.83,165.7,"K,E,C","K,Mg",Yes,Yes,Yes,4,4,4,"Healthy Fat,Omega-9",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Salmon,Non-Veg,Fish,20.73,0.0,12.62,0.0,217.5,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Omega-3,Heart Health",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Turkey,Non-Veg,Poultry,29.92,0.0,7.32,0.0,189.8,"B3,B6,B12","Se,Zn",Yes,No,No,4,2,2,"Lean,Low Fat",Cough (Kapha),not_suitable,No,Promotes mucus formation – avoid during Kapha imbalance.
Onion,Veg,Vegetables,1.15,9.19,0.1,1.76,40.0,"C,B6","K,Ca",Yes,No,No,4,2,2,"Pungent,Warming",Pit,not_suitable,No,Fermented or sour – worsens acid and inflammation in Pitta types.
Buttermilk,Veg,Dairy,3.23,5.14,0.93,0.0,38.2,"B12,B2","Ca,K",Yes,Yes,Yes,4,4,4,"Digestive,Light",Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Green Moong Sprouts,Veg,Legumes,3.13,6.02,0.2,1.81,31.1,"C,B9","Fe,K",Yes,Yes,Yes,5,5,5,"Live Food,Enzyme Rich",Cough (Kapha),suitable,Yes,Stimulates metabolism and helps reduce Kapha-related congestion.
Wheat Roti,Veg,Grains,3.7,18.36,0.4,1.22,90.9,"B1,B2","Fe,Ca",Yes,Yes,Yes,4,4,4,"Staple,Fiber Rich",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Cauliflower,Veg,Vegetables,1.86,5.04,0.3,1.94,23.9,"C,B9","K,Ca",No,Yes,Yes,2,4,4,Light,Cough (Kapha),suitable,Yes,Bitter and astringent taste reduces mucus and excess Kapha.
Tempeh,Vegan,Legumes,18.68,9.33,10.61,1.38,185.6,"B2,B3","Ca,Mg",Yes,Yes,No,4,4,2,"Probiotic,High Protein",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Mango,Veg,Fruits,0.79,13.66,0.39,1.66,59.7,"A,C,B6","K,Mg",Yes,No,No,4,2,2,Vitamin A Rich,Pit,not_suitable,No,Heating properties increase internal heat – avoid when Pitta is elevated.
Sooji/Semolina,Veg,Grains,3.67,27.1,0.5,0.3,124.1,"B1,B3","Fe,Mg",Yes,Yes,No,4,3,2,Light,Pit,moderately_suitable,Moderate,Acceptable in small amounts – balance with cooling foods.
Pumpkin Seeds,Veg,Nuts & Seeds,31.32,10.31,47.25,6.0,583.0,"B9,B1","Zn,Mg",Yes,Yes,Yes,4,4,4,"Zinc Rich,Prostate Health",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Almond Milk,Vegan,Dairy Alt,0.41,3.32,1.11,0.5,17.4,"E,D",Ca,Yes,Yes,Yes,5,4,4,"Light,Dairy Free",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Tuna,Non-Veg,Fish,29.8,0.0,0.51,0.0,123.4,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Lean Protein,Omega",Cough (Kapha),not_suitable,No,Promotes mucus formation – avoid during Kapha imbalance.
Salmon,Non-Veg,Fish,19.76,0.0,12.72,0.0,198.2,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Omega-3,Heart Health",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Lobia,Veg,Legumes,7.92,23.1,0.48,6.56,119.4,"B9,B1","Fe,K,Mg",No,Yes,Yes,2,4,4,Fiber Rich,Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Mustard Oil,Veg,Oils,0.0,0.0,98.42,0.0,888.0,E,,Yes,No,No,4,2,2,"Warming,Pungent",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Bitter Gourd,Veg,Vegetables,1.03,4.28,0.21,2.69,16.6,"C,B9","Fe,K",No,Yes,Yes,2,5,4,Diabetes Control,Pit,suitable,Yes,Light and easily digestible – supports Pitta's strong digestion without overloading it.
Olive Oil,Veg,Oils,0.0,0.0,104.14,0.0,887.2,"E,K",,Yes,Yes,Yes,4,4,4,"Heart Healthy,Antioxidant",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Garlic,Veg,Spices,6.69,33.72,0.5,2.04,141.7,"B6,C","Mn,Ca,Se",Yes,No,No,5,2,2,"Antibacterial,Immunity",Pit,not_suitable,No,"Hot, sour, or spicy qualities significantly aggravate Pitta dosha."
Tomato,Veg,Vegetables,0.87,3.87,0.21,1.16,17.2,"C,K,A","K,Ca",No,No,Yes,2,2,4,"Cooling,Acidic",Vaat,not_suitable,No,Raw or cooling foods worsen Vaat's cold and dry tendencies.
Coconut Milk,Vegan,Dairy Alt,2.19,2.36,22.31,2.26,192.0,B12,"Mn,Cu",Yes,No,No,4,2,2,"Rich,Warming",Pit,not_suitable,No,Pungent taste fans Pitta's inner fire.
Edamame,Vegan,Legumes,11.66,8.67,5.2,5.38,125.0,"B9,C","Ca,Fe",Yes,Yes,Yes,4,4,4,Complete Protein,Cough (Kapha),suitable,Yes,Bitter and astringent taste reduces mucus and excess Kapha.
Dates,Veg,Fruits,2.46,76.12,0.39,7.87,287.9,"B6,B5","K,Mg",Yes,No,No,5,2,2,"Energy Dense,Sweet",Cough (Kapha),not_suitable,No,Sweet and cold nature aggravates Kapha's already heavy and damp qualities.
Blueberries,Vegan,Fruits,0.72,14.68,0.31,2.49,54.7,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Vaat,suitable,Yes,"Naturally sweet and moist, counteracts Vaat's dryness."
Almond Milk,Vegan,Dairy Alt,0.41,3.49,1.08,0.52,17.0,"E,D",Ca,Yes,Yes,Yes,5,4,4,"Light,Dairy Free",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Oats,Veg,Grains,2.35,12.42,1.34,1.77,66.6,"B1,B5","Mn,P,Mg",Yes,Yes,Yes,5,4,4,"Heart Healthy,Fiber Rich",Vaat,suitable,Yes,Easy to digest and warming – ideal for Vaat types.
Palak,Veg,Leafy Greens,2.97,3.52,0.4,2.3,23.9,"K,A,C","Fe,Ca",Yes,Yes,Yes,4,4,4,Iron Rich,Vaat,suitable,Yes,Easy to digest and warming – ideal for Vaat types.
Methi/Fenugreek,Veg,Leafy Greens,4.53,6.01,0.89,2.65,46.9,"A,C,B9","Fe,Ca,K",Yes,No,Yes,4,2,4,Blood Sugar Control,Vaat,suitable,Yes,Provides stability and lubrication needed for Vaat balance.
Cumin,Veg,Spices,17.56,44.46,22.88,10.56,390.7,"B1,B9","Fe,Mg",Yes,No,Yes,5,2,4,"Digestive,Iron Rich",Cough (Kapha),suitable,Yes,"Light, dry, and pungent qualities balance Kapha's heavy and moist nature."
Egg White,Non-Veg,Eggs,3.51,0.2,0.1,0.0,16.9,B2,Se,Yes,Yes,Yes,5,4,4,Fat Free Protein,Vaat,suitable,Yes,Provides stability and lubrication needed for Vaat balance.
Banana,Veg,Fruits,1.06,23.44,0.29,2.62,87.3,"B6,C","K,Mg",Yes,No,No,5,2,2,"Energy,High Potassium",Pit,not_suitable,No,Fermented or sour – worsens acid and inflammation in Pitta types.
Tuna,Non-Veg,Fish,30.47,0.0,0.48,0.0,130.1,"B12,D,B3","Se,P",Yes,Yes,No,4,4,2,"Lean Protein,Omega",Vaat,suitable,Yes,"Warm, oily, and grounding qualities pacify Vaat dosha."
Mackerel,Non-Veg,Fish,19.01,0.0,14.55,0.0,206.5,"B12,D,B3","Se,P",Yes,No,No,4,2,2,Omega-3 Rich,Vaat,suitable,Yes,Easy to digest and warming – ideal for Vaat types.
Amaranth Leaves,Veg,Leafy Greens,2.45,3.85,0.48,1.92,23.9,"A,C,K","Ca,Fe",Yes,Yes,Yes,4,4,4,"Alkaline,Nutritious",Vaat,suitable,Yes,Provides stability and lubrication needed for Vaat balance.
Urad Dal,Veg,Legumes,8.44,20.86,0.86,3.29,128.3,"B9,B1","Fe,K",Yes,No,No,4,2,2,"Heavy,Strengthening",Vaat,suitable,Yes,"Naturally sweet and moist, counteracts Vaat's dryness."
Blueberries,Vegan,Fruits,0.7,15.17,0.31,2.44,54.4,"C,K,B9","Mn,K",Yes,Yes,Yes,4,4,4,"Antioxidant,Brain Health",Cough (Kapha),suitable,Yes,Low in fat and calories – supports Kapha's tendency toward weight gain.
Chana Dal,Veg,Legumes,9.15,26.48,1.56,4.85,159.6,"B9,B1","Fe,Mg",No,Yes,Yes,2,4,4,Fiber Rich,Pit,suitable,Yes,Anti-inflammatory and cooling effect balances Pitta's fiery nature.
Hemp Seeds,Vegan,Nuts & Seeds,31.07,8.5,47.37,3.91,532.3,"B1,B9","Mg,Fe",Yes,Yes,Yes,5,4,4,"Complete Protein,Omega",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Almonds,Veg,Nuts & Seeds,22.03,20.94,49.67,12.8,547.5,"E,B2","Mg,Ca,Fe",Yes,Yes,No,5,4,2,"Brain Food,Vitamin E",Cough (Kapha),not_suitable,No,Excessive sweetness increases Kapha and promotes water retention.
Mutton (Goat),Non-Veg,Red Meat,24.85,0.0,3.02,0.0,127.4,"B12,B3","Fe,Zn",Yes,No,No,4,2,2,"Iron Rich,Warming",Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Fennel,Veg,Spices,15.09,51.53,15.13,40.94,351.7,"C,B9","Ca,Fe",Yes,Yes,Yes,5,4,4,"Cooling Spice,Digestive",Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Spinach,Veg,Leafy Greens,2.92,3.5,0.38,2.22,23.2,"K,A,C,B9","Fe,Ca",Yes,Yes,Yes,4,4,4,"Iron Rich,Antioxidant",Pit,suitable,Yes,Bitter or astringent taste pacifies excess Pitta heat.
Coconut Milk,Vegan,Dairy Alt,2.37,2.32,21.48,2.17,202.7,B12,"Mn,Cu",Yes,No,No,4,2,2,"Rich,Warming",Pit,not_suitable,No,Fermented or sour – worsens acid and inflammation in Pitta types.
Sesame Seeds,Veg,Nuts & Seeds,17.87,25.15,47.75,11.38,548.8,"B1,B9","Ca,Fe",Yes,No,No,4,2,2,"Calcium Rich,Warming",Cough (Kapha),not_suitable,No,Heavy and oily properties increase Kapha – leads to weight gain and congestion.
Ghee,Veg,Dairy,0.0,0.0,103.8,0.0,863.0,"A,D,E,K",,Yes,Yes,No,5,4,2,"Digestive,Nourishing",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
Jackfruit (raw),Vegan,Fruits,1.75,24.37,0.3,1.46,90.3,"C,B6","K,Mg",Yes,No,No,4,2,2,Meat Substitute,Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Oats,Veg,Grains,2.48,11.99,1.4,1.7,68.2,"B1,B5","Mn,P,Mg",Yes,Yes,Yes,5,4,4,"Heart Healthy,Fiber Rich",Vaat,suitable,Yes,Sweet and nourishing properties balance Vaat's dry and cold nature.
Pumpkin,Veg,Vegetables,1.03,6.32,0.1,0.51,25.0,"A,C,B6","K,Mg",Yes,Yes,Yes,5,5,5,"Tri-doshic,Sweet",Pit,suitable,Yes,Neutral and soothing – reduces inflammation associated with Pit dosha.
